orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Homa Bay County,Rachuonyo South Sub County,West Kasipul Ward,Ragwe Dispensary,mbaB7dMts46,Ragwe Dispensary,18530,Dispensary,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Uasin Gishu County,Soy Sub County,Kuinet/Kapsuswa Ward,Railways Dispensary,Sff6o7mHUJD,Railways Dispensary,15478,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Railways Dispensary (Kisumu),uNfRv08L7NJ,Railways Dispensary (Kisumu),14027,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,41
Kenya,Kisumu County,Kisumu Central Sub County,Market Milimani Ward,Railways Dispensary (Kisumu),uNfRv08L7NJ,Railways Dispensary (Kisumu),14027,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Mombasa County,Mvita Sub County,Shimanzi/Ganjoni Ward,Railways Dispensary (Mombasa),iM48NtgCfPO,Railways Dispensary (Mombasa),18211,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Mombasa County,Mvita Sub County,Shimanzi/Ganjoni Ward,Railways Dispensary (Mombasa),iM48NtgCfPO,Railways Dispensary (Mombasa),18211,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Nyamira County,Borabu Sub County,Esise Ward,Raitigo Dispensary,QlLCgOvlXCv,Raitigo Dispensary,14049,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nakuru County,Rongai Sub County,Visoi Ward,Rajuera dispensary,Wn8oiBcZ1Ow,Rajuera dispensary,23069,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Homa Bay County,Karachuonyo Sub County,Wang'chieng Ward,Rakwaro Dispensary,bcpvWHcLcnw,Rakwaro Dispensary,21482,a dispensary located near miriu health facility,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,8
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Ram Hospital,JRzEwsiGNOs,Ram Hospital,14028,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kisii County,Kitutu Chache South Sub County,Kitutu Central Ward,Ram Hospital,JRzEwsiGNOs,Ram Hospital,14028,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kisii County,Nyaribari Masaba Sub County,Masimba Ward,Ramasha Health Centre,e3fP7HNneS5,Ramasha Health Centre,14029,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nyamira County,Nyamira Sub County,Bogichora Ward,Ramba Health Centre,SeESskkpdVb,Ramba Health Centre,20620,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Siaya County,Rarieda Sub County,West Asembo Ward,Rambugu Dispensary (Rarieda),w6gmsyy7sL6,Rambugu Dispensary (Rarieda),17437,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,9
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Rambula Dispensary,vyIRQtMwS3K,Rambula Dispensary,16789,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,19
Kenya,Siaya County,Ugunja Sub County,Ugunja Ward,Rambula Dispensary,vyIRQtMwS3K,Rambula Dispensary,16789,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Siaya County,Gem Sub County,East Gem Ward,Ramula Health Centre,I12ueCqFUQG,Ramula Health Centre,14030,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,29
Kenya,Siaya County,Gem Sub County,East Gem Ward,Ramula Health Centre,I12ueCqFUQG,Ramula Health Centre,14030,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Randago Dispensary,tKxiY0VjNrr,Randago Dispensary,17521,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,21
Kenya,Siaya County,Alego Usonga Sub County,South East Alego Ward,Randago Dispensary,tKxiY0VjNrr,Randago Dispensary,17521,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Homa Bay County,Rangwe Sub County,West Gem Ward,Randung' Health Centre,yLorzTZpbmc,Randung' Health Centre,14031,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,20
Kenya,Homa Bay County,Rangwe Sub County,West Gem Ward,Randung' Health Centre,yLorzTZpbmc,Randung' Health Centre,14031,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Ranen (SDA) Dispensary,I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Ranen (SDA) Dispensary,I2z6MT7pHrX,Ranen (SDA) Dispensary,14032,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,6
Kenya,Kisumu County,Nyakach Sub County,North Nyakach Ward,Rang'ul Dispensary,iI1UYjIuEa1,Rang'ul Dispensary,21039,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Kisumu County,Nyakach Sub County,North Nyakach Ward,Rang'ul Dispensary,iI1UYjIuEa1,Rang'ul Dispensary,21039,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Siaya County,Ugunja Sub County,Sidindi Ward,Rangala Health Centre,ytVjSxVQbQ2,Rangala Health Centre,14033,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,45
Kenya,Siaya County,Ugunja Sub County,Sidindi Ward,Rangala Health Centre,ytVjSxVQbQ2,Rangala Health Centre,14033,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Nyamira County,Nyamira Sub County,Nyamaiya Ward,Rangenyo Health Centre,gAm0OAuvKMF,Rangenyo Health Centre,14034,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nyamira County,Nyamira Sub County,Nyamaiya Ward,Rangenyo Health Centre,gAm0OAuvKMF,Rangenyo Health Centre,14034,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward,Rangwe (SDA) Dispensary,qoY3GWB320k,Rangwe (SDA) Dispensary,14035,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,26
Kenya,Homa Bay County,Rangwe Sub County,West Gem Ward,Rangwe Sub-County Hospital,o8qbdITAWcU,Rangwe Sub-County Hospital,14036,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,58
Kenya,Homa Bay County,Rangwe Sub County,West Gem Ward,Rangwe Sub-County Hospital,o8qbdITAWcU,Rangwe Sub-County Hospital,14036,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,9
Kenya,Bungoma County,Kanduyi Sub County,West Sang'alo Ward,Ranje Dispensary,wtXXHTCB89Y,Ranje Dispensary,20483,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Bungoma County,Kanduyi Sub County,West Sang'alo Ward,Ranje Dispensary,wtXXHTCB89Y,Ranje Dispensary,20483,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Migori County,Awendo Sub County,Central Sakwa Ward,Rapcom Nursing and Maternity Home,RpoDr08py8E,Rapcom Nursing and Maternity Home,14037,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,23
Kenya,Migori County,Awendo Sub County,Central Sakwa Ward,Rapcom Nursing and Maternity Home,RpoDr08py8E,Rapcom Nursing and Maternity Home,14037,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,7
Kenya,Uasin Gishu County,Kesses Sub County,Racecourse Ward,Rapha Hospital and Clinics,lBkplg4xlzz,Rapha Hospital and Clinics,24639,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward,Rariw Health Centre,CHWDHwHN1da,Rariw Health Centre,14038,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,15
Kenya,Homa Bay County,Rangwe Sub County,East Gem Ward,Rariw Health Centre,CHWDHwHN1da,Rariw Health Centre,14038,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Homa Bay County,Karachuonyo Sub County,Kibiri Ward,Raruowa Health Centre,PyZLFJ4lYf1,Raruowa Health Centre,14039,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,27
Kenya,Homa Bay County,Karachuonyo Sub County,Kibiri Ward,Raruowa Health Centre,PyZLFJ4lYf1,Raruowa Health Centre,14039,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Kisumu County,Seme Sub County,North Seme Ward,Ratta Health Centre,aTQwZSIIxPA,Ratta Health Centre,14040,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,26
Kenya,Kisumu County,Seme Sub County,North Seme Ward,Ratta Health Centre,aTQwZSIIxPA,Ratta Health Centre,14040,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Muranga County,Mathioya Sub County,Kamacharia Ward,Rau Dispensary,upkXXpAU2Ua,Rau Dispensary,19731,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nairobi County,Dagoretti North Sub County,Kabiro Ward,Ray of Hope Health Centre,GYeXCtw2Jji,Ray of Hope Health Centre,13159,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kilifi County,Kilifi South Sub County,Junju Ward,Rea Vipingo Dispensary,hFFWfOsBbqK,Rea Vipingo Dispensary,11755,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Uasin Gishu County,Kesses Sub County,Racecourse Ward,Reale Hospital Clinic,xqt007n8SIT,Reale Hospital Clinic,18983,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Uasin Gishu County,Kesses Sub County,Racecourse Ward,Reale Hospital Clinic,xqt007n8SIT,Reale Hospital Clinic,18983,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nairobi County,Ruaraka Sub County,Babandogo Ward,Redemeed Health Centre,PFlt1dcEN7W,Redemeed Health Centre,13160,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Nairobi County,Ruaraka Sub County,Babandogo Ward,Redemeed Health Centre,PFlt1dcEN7W,Redemeed Health Centre,13160,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Migori County,Suna West Sub County,Ragana-oruba Ward,Regaol Barnabas Medical Centre,jC5xoC8BnPT,Regaol Barnabas Medical Centre,14102,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,18
Kenya,Migori County,Suna West Sub County,Ragana-oruba Ward,Regaol Barnabas Medical Centre,jC5xoC8BnPT,Regaol Barnabas Medical Centre,14102,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,Reinha Rosary Clinic,A9EmK1ExZyT,Reinha Rosary Clinic,18668,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Nairobi County,Embakasi East Sub County,Utawala Ward,Reinha Rosary Clinic,A9EmK1ExZyT,Reinha Rosary Clinic,18668,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Taita Taveta County,Taveta Sub County,Mata Ward,Rekeke Model Health Centre,UZUsQXKij1U,Rekeke Model Health Centre,17114,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Taita Taveta County,Taveta Sub County,Mata Ward,Rekeke Model Health Centre,UZUsQXKij1U,Rekeke Model Health Centre,17114,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Homa Bay County,Suba Central Sub County,Mfangano Island Ward,Remba Dispensary,rsvp3dkcgmQ,Remba Dispensary,17593,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,26
Kenya,Homa Bay County,Suba Central Sub County,Mfangano Island Ward,Remba Dispensary,rsvp3dkcgmQ,Remba Dispensary,17593,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,14
Kenya,Siaya County,Gem Sub County,South Gem Ward,Rera Health Centre,p6Sle8EB5TO,Rera Health Centre,14042,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,17
Kenya,Siaya County,Gem Sub County,South Gem Ward,Rera Health Centre,p6Sle8EB5TO,Rera Health Centre,14042,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Nairobi County,Embakasi South Sub County,Kwa Reuben Ward,Reuben Health Centre,OzMYgsrBB3L,Reuben Health Centre,13173,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,10
Kenya,Nairobi County,Embakasi South Sub County,Kwa Reuben Ward,Reuben Health Centre,OzMYgsrBB3L,Reuben Health Centre,13173,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,5
Kenya,Nairobi County,Embakasi South Sub County,Kwa Reuben Ward,Reuben Health Centre (GOK),rGWn3eyPXeY,Reuben Health Centre (GOK),28432,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,24
Kenya,Nairobi County,Embakasi South Sub County,Kwa Reuben Ward,Reuben Health Centre (GOK),rGWn3eyPXeY,Reuben Health Centre (GOK),28432,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,20
Kenya,Nakuru County,Nakuru West Sub County,Rhoda Ward,Rhonda Health centre,XIIEtZGP1iY,Rhonda Health centre,20137,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,28
Kenya,Nakuru County,Nakuru West Sub County,Rhoda Ward,Rhonda Health centre,XIIEtZGP1iY,Rhonda Health centre,20137,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,10
Kenya,Kiambu County,Kiambu Town Sub County,Riabai Ward,Riabai Dispensary,IUIajcIDxbh,Riabai Dispensary,10957,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Kiambu County,Kiambu Town Sub County,Riabai Ward,Riabai Dispensary,IUIajcIDxbh,Riabai Dispensary,10957,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,7
Kenya,Embu County,Mbeere South Sub County,Kiambere Ward,Riachina Dispensary,yGXMuAvTOta,Riachina Dispensary,12711,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Riakinaro Health Centre,te66tg4yn7z,Riakinaro Health Centre,16981,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Kirinyaga County,Kirinyaga East Sub County,Kabare Ward,Riakithiga Dispensary,JEZicRgNfX9,Riakithiga Dispensary,19894,Located in Riakithiga shopping centre,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kisii County,Bonchari Sub County,Riana Ward,Riana Health Centre,PduUv9FH59L,Riana Health Centre,14045,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Kisii County,Bonchari Sub County,Riana Ward,Riana Health Centre,PduUv9FH59L,Riana Health Centre,14045,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Embu County,Mbeere North Sub County,Nthawa Ward,Riandu Dispensary,jrsw22ft8ug,Riandu Dispensary,16468,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Embu County,Mbeere North Sub County,Nthawa Ward,Riandu Dispensary,jrsw22ft8ug,Riandu Dispensary,16468,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kisumu County,Kisumu West Sub County,West Kisumu Ward,Riat Dispensary,RuEWpmWUmCM,Riat Dispensary,14046,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Riat Dispensary (Migori),g8H5Hr3A1QX,Riat Dispensary (Migori),14047,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,8
Kenya,Kilifi County,Rabai Sub County,Kambe/Ribe Ward,Ribe Dispensary,UAANSI2ssxg,Ribe Dispensary,11756,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,5
Kenya,Kilifi County,Rabai Sub County,Kambe/Ribe Ward,Ribe Dispensary,UAANSI2ssxg,Ribe Dispensary,11756,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Nyamira County,Masaba North Sub County,Rigoma Ward,Rigoma Dispensary,QXgTPS1Ym77,Rigoma Dispensary,14051,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kisii County,Nyaribari Chache Sub County,Ibeno Ward,Rikendo Dispensary,cS0vNVl8q1w,Rikendo Dispensary,17347,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kisii County,Nyaribari Chache Sub County,Ibeno Ward,Rikendo Dispensary,cS0vNVl8q1w,Rikendo Dispensary,17347,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Nyamira County,Masaba North Sub County,Rigoma Ward,Rikenye Dispensary (Masaba),xcX8ftmXBDI,Rikenye Dispensary (Masaba),17678,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Machakos County,Yatta Sub County,Kithimani Ward,Rimaal Prime Community Hospital,o7G7J1SsSBU,Rimaal Prime Community Hospital,23595,in Kithimani Market,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,2
Kenya,Homa Bay County,Kabondo Kasipul Sub County,Kojwach Ward,Ringa Health Centre,WScaErkCUsB,Ringa Health Centre,23432,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Homa Bay County,Kabondo Kasipul Sub County,Kojwach Ward,Ringa Health Centre,WScaErkCUsB,Ringa Health Centre,23432,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Homa Bay County,Suba Central Sub County,Mfangano Island Ward,Ringiti Dispensary,ueSbUJtjGM9,Ringiti Dispensary,17710,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,8
Kenya,Homa Bay County,Suba Central Sub County,Mfangano Island Ward,Ringiti Dispensary,ueSbUJtjGM9,Ringiti Dispensary,17710,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kisii County,Bomachoge Borabu Sub County,Bokimonge Ward,Riokindo Health Centre,Ot3j6QXURjV,Riokindo Health Centre,14052,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,7
Kenya,Kisii County,Bomachoge Borabu Sub County,Bokimonge Ward,Riokindo Health Centre,Ot3j6QXURjV,Riokindo Health Centre,14052,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kisii County,Nyaribari Masaba Sub County,Ichuni Ward,Riosoti Dispensary,ufLq017DMUR,Riosoti Dispensary,28580,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Riotanchi Health Centre,ZyVu64QtPyq,Riotanchi Health Centre,14054,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kisii County,Bonchari Sub County,Bomorenda Ward,Riotanchi Health Centre,ZyVu64QtPyq,Riotanchi Health Centre,14054,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,7
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,Rironi Health Centre,aEdFARk1Zsm,Rironi Health Centre,17248,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kiambu County,Limuru Sub County,Limuru Central Ward,Rironi Health Centre,aEdFARk1Zsm,Rironi Health Centre,17248,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,4
Kenya,Nairobi County,Dagoretti North Sub County,Kawangware Ward,Riruta Hospital,GOxptySBE5j,Riruta Hospital,13165,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,65
Kenya,Nairobi County,Dagoretti North Sub County,Kawangware Ward,Riruta Hospital,GOxptySBE5j,Riruta Hospital,13165,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,21
Kenya,Kisii County,Bobasi Sub County,Bassi Bogetaorio Ward,Ritumbe Health Centre,iGsp6kHCJVx,Ritumbe Health Centre,14055,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Homa Bay County,Ndhiwa Sub County,Kanyamwa Kosewe Ward,Roadblock Clinic,wcmdqlpN02O,Roadblock Clinic,14056,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,9
Kenya,Kisumu County,Seme Sub County,East Seme Ward,Rodi Health Centre,xOk8BwV5Uta,Rodi Health Centre,14057,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,24
Kenya,Kisumu County,Seme Sub County,East Seme Ward,Rodi Health Centre,xOk8BwV5Uta,Rodi Health Centre,14057,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Kilifi County,Kilifi North Sub County,Matsangoni Ward,Roka Maweni Dispensary,Bq9L3QREUFy,Roka Maweni Dispensary,11758,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,3
Kenya,Kilifi County,Kilifi North Sub County,Matsangoni Ward,Roka Medical Clinic (Chumani),ozwn11j2cO0,Roka Medical Clinic (Chumani),11288,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Kajiado County,Loitokitok Sub County,Rombo Ward,Rombo Health Centre,EumBiY0A93D,Rombo Health Centre,15490,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,15
Kenya,Kajiado County,Loitokitok Sub County,Rombo Ward,Rombo Health Centre,EumBiY0A93D,Rombo Health Centre,15490,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,2
Kenya,Nakuru County,Rongai Sub County,Visoi Ward,Rongai Health Centre,IZ78jKxuNvk,Rongai Health Centre,15495,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,15
Kenya,Nakuru County,Rongai Sub County,Visoi Ward,Rongai Health Centre,IZ78jKxuNvk,Rongai Health Centre,15495,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,11
Kenya,Bomet County,Sotik Sub County,Rongena/Manaret Ward,Rongena Dispensary,SVMdwwTOZoL,Rongena Dispensary,15497,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,1
Kenya,Migori County,Rongo Sub County,Central Kamagambo Ward,Rongo Sub County Hospital,KV7mZo1P75i,Rongo Sub County Hospital,14058,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,145
Kenya,Migori County,Rongo Sub County,Central Kamagambo Ward,Rongo Sub County Hospital,KV7mZo1P75i,Rongo Sub County Hospital,14058,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,24
Kenya,Kericho County,Bureti Sub County,Kisiara Ward,Roret Sub County Hospital,t5ezj03HWYj,Roret Sub County Hospital,15498,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,6
Kenya,Kericho County,Bureti Sub County,Kisiara Ward,Roret Sub County Hospital,t5ezj03HWYj,Roret Sub County Hospital,15498,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,8
Kenya,Migori County,Rongo Sub County,Central Kamagambo Ward,Rosewood Nursing Home,FRpJM9DDRyM,Rosewood Nursing Home,18068,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,4
Kenya,Migori County,Rongo Sub County,Central Kamagambo Ward,Rosewood Nursing Home,FRpJM9DDRyM,Rosewood Nursing Home,18068,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,1
Kenya,Kisumu County,Kisumu West Sub County,South West Kisumu Ward,Rota Health Centre,E5fkFJ09xpE,Rota Health Centre,14060,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,10
Kenya,Kisumu County,Kisumu West Sub County,South West Kisumu Ward,Rota Health Centre,E5fkFJ09xpE,Rota Health Centre,14060,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,3
Kenya,Migori County,Rongo Sub County,Central Kamagambo Ward,Royal Medical Hospital and Maternity Home Limited,G2SApeuVqIS,Royal Medical Hospital and Maternity Home Limited,14061,,lJpaBye9B0H,MOH 731 On HAART at 1st ANC HV02-16,Y18_HV02-16,40
Kenya,Migori County,Rongo Sub County,Central Kamagambo Ward,Royal Medical Hospital and Maternity Home Limited,G2SApeuVqIS,Royal Medical Hospital and Maternity Home Limited,14061,,WNFWVHMqPv9,MOH 731 Start HAART_ANC HV02-17,Y18_HV02-17,14
