orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Kilifi County,Rabai Sub County,Rabai/Kisurutini Ward,Uwanja Wa ndege Dispensary,I5TrVHHQiTO,Uwanja Wa ndege Dispensary,23925,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,6
Kenya,Kilifi County,Rabai Sub County,Rabai/Kisurutini Ward,Uwanja Wa ndege Dispensary,I5TrVHHQiTO,Uwanja Wa ndege Dispensary,23925,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Siaya County,Bondo Sub County,Central Sakwa Ward,Uyawi Sub County Hospital,pdEPFrsSUIf,Uyawi Sub County Hospital,14165,in nyangoma Division,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,491
Kenya,Siaya County,Bondo Sub County,Central Sakwa Ward,Uyawi Sub County Hospital,pdEPFrsSUIf,Uyawi Sub County Hospital,14165,in nyangoma Division,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,12
Kenya,Siaya County,Bondo Sub County,Central Sakwa Ward,Uyawi Sub County Hospital,pdEPFrsSUIf,Uyawi Sub County Hospital,14165,in nyangoma Division,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,56
Kenya,Siaya County,Bondo Sub County,Central Sakwa Ward,Uyawi Sub County Hospital,pdEPFrsSUIf,Uyawi Sub County Hospital,14165,in nyangoma Division,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,56
Kenya,Lamu County,Lamu West Sub County,Mkunumbi Ward,Uziwa Dispensary,iF7ll5RrliT,Uziwa Dispensary,22808,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,42
Kenya,Nakuru County,Nakuru East Sub County,Biashara Ward,Valley Hospital Limited,hTB7MRoMKMg,Valley Hospital Limited,15764,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,47
Kenya,Nakuru County,Naivasha Sub County,Olkaria Ward,Van Den Berg Farm Clinic,f43jOASh6N1,Van Den Berg Farm Clinic,17546,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,30
Kenya,Kwale County,Lunga Lunga Sub County,Vanga Ward,Vanga Health Centre,CFOmFTRmpEp,Vanga Health Centre,11879,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,347
Kenya,Kwale County,Lunga Lunga Sub County,Vanga Ward,Vanga Health Centre,CFOmFTRmpEp,Vanga Health Centre,11879,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Kwale County,Lunga Lunga Sub County,Vanga Ward,Vanga Health Centre,CFOmFTRmpEp,Vanga Health Centre,11879,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,10
Kenya,Kwale County,Lunga Lunga Sub County,Vanga Ward,Vanga Health Centre,CFOmFTRmpEp,Vanga Health Centre,11879,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,10
Kenya,Machakos County,Athi River Sub County,Syokimau/Mulolongo Ward,Vantage Medical Centre,uV872IXzeO4,Vantage Medical Centre,23675,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,10
Kenya,Kirinyaga County,Kirinyaga South Sub County,Nyangati Ward,Velma Memorial Medical Centre,Jze8Qd3PrmI,Velma Memorial Medical Centre,22193,Opposite Kenya Agricultural Research Instiitute - Kirinyaga,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,4
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Verna Health Centre,cd2oXY1uQan,Verna Health Centre,14166,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,268
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Verna Health Centre,cd2oXY1uQan,Verna Health Centre,14166,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,11
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Verna Health Centre,cd2oXY1uQan,Verna Health Centre,14166,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,44
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Verna Health Centre,cd2oXY1uQan,Verna Health Centre,14166,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,44
Kenya,Nyandarua County,Kinangop Sub County,Githabai Ward,Vesi Githabai Nursing Home Limited,RXD4fxJuwX6,Vesi Githabai Nursing Home Limited,26607,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1
Kenya,Homa Bay County,Mbita Sub County,Kasgunga Ward,Viagenco Medical Centre,Yqr6BW1js9d,Viagenco Medical Centre,14167,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,2
Kenya,Meru County,Igembe South Sub County,Maua Ward,Vichabem Medical Clinic,x4pt7WbnT0Y,Vichabem Medical Clinic,18619,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,30
Kenya,Kajiado County,Kajiado North Sub County,Ongata Rongai Ward,Vicodec Medical Clinic,HVbMU0fUdrH,Vicodec Medical Clinic,18141,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,5
Kenya,Vihiga County,Vihiga Sub County,South Maragoli Ward,Vigetse Medical Clinic,mfkFWNnJ5AP,Vigetse Medical Clinic,20692,OFF LUSIOLA MARKET ROAD,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,12
Kenya,Vihiga County,Vihiga Sub County,South Maragoli Ward,Vigetse Medical Clinic,mfkFWNnJ5AP,Vigetse Medical Clinic,20692,OFF LUSIOLA MARKET ROAD,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,3
Kenya,Vihiga County,Vihiga Sub County,South Maragoli Ward,Vigetse Medical Clinic,mfkFWNnJ5AP,Vigetse Medical Clinic,20692,OFF LUSIOLA MARKET ROAD,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,5
Kenya,Taita Taveta County,Wundanyi Sub County,Wumingu/Kishushe Ward,Vighombonyi Dispensary,yAR1aXDedgv,Vighombonyi Dispensary,26572,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,3
Kenya,Kwale County,Kinango Sub County,Puma Ward,Vigurungani Dispensary,Yb2CWS6G5vL,Vigurungani Dispensary,11880,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,389
Kenya,Kwale County,Kinango Sub County,Puma Ward,Vigurungani Dispensary,Yb2CWS6G5vL,Vigurungani Dispensary,11880,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,6
Kenya,Kwale County,Kinango Sub County,Puma Ward,Vigurungani Dispensary,Yb2CWS6G5vL,Vigurungani Dispensary,11880,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,5
Kenya,Kwale County,Kinango Sub County,Puma Ward,Vigurungani Dispensary,Yb2CWS6G5vL,Vigurungani Dispensary,11880,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,5
Kenya,Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Vihiga County Referral Hospital,ZJARL7Ml1Hp,Vihiga County Referral Hospital,16157,NEAR GOVERNORS OFFICE,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,736
Kenya,Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Vihiga County Referral Hospital,ZJARL7Ml1Hp,Vihiga County Referral Hospital,16157,NEAR GOVERNORS OFFICE,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,8
Kenya,Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Vihiga County Referral Hospital,ZJARL7Ml1Hp,Vihiga County Referral Hospital,16157,NEAR GOVERNORS OFFICE,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,39
Kenya,Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Vihiga County Referral Hospital,ZJARL7Ml1Hp,Vihiga County Referral Hospital,16157,NEAR GOVERNORS OFFICE,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,39
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Vihiga Health Centre,dhpZNi2matH,Vihiga Health Centre,16158,OFF MAJENGO -KIMA ROAD NEAR VIHIGA POLICE STATION,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,457
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Vihiga Health Centre,dhpZNi2matH,Vihiga Health Centre,16158,OFF MAJENGO -KIMA ROAD NEAR VIHIGA POLICE STATION,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,6
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Vihiga Health Centre,dhpZNi2matH,Vihiga Health Centre,16158,OFF MAJENGO -KIMA ROAD NEAR VIHIGA POLICE STATION,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,9
Kenya,Vihiga County,Vihiga Sub County,Central Maragoli Ward,Vihiga Health Centre,dhpZNi2matH,Vihiga Health Centre,16158,OFF MAJENGO -KIMA ROAD NEAR VIHIGA POLICE STATION,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,9
Kenya,Kakamega County,Shinyalu Sub County,Isukha West Ward,Vikunga Dispensary,Bmhbkq3ILv5,Vikunga Dispensary,20174,About a kilometre from Malimili market,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,72
Kenya,Kakamega County,Shinyalu Sub County,Isukha West Ward,Vikunga Dispensary,Bmhbkq3ILv5,Vikunga Dispensary,20174,About a kilometre from Malimili market,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,4
Kenya,Kakamega County,Shinyalu Sub County,Isukha West Ward,Vikunga Dispensary,Bmhbkq3ILv5,Vikunga Dispensary,20174,About a kilometre from Malimili market,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,4
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Village Hope Core International,SZEFdE12NWw,Village Hope Core International,18657,Located slightly above chogoria girls high school,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,7
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Village of Hope,i8H8ChrbsrD,Village of Hope,28369,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,29
Kenya,Uasin Gishu County,Turbo Sub County,Ngenyilel Ward,Village of Hope,i8H8ChrbsrD,Village of Hope,28369,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Kiambu County,Thika Town Sub County,Hospital Ward,Vineyard Hospital,RcrmlT9WtQU,Vineyard Hospital,10154,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,293
Kenya,Kiambu County,Thika Town Sub County,Hospital Ward,Vineyard Hospital,RcrmlT9WtQU,Vineyard Hospital,10154,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,5
Kenya,Kiambu County,Thika Town Sub County,Hospital Ward,Vineyard Hospital,RcrmlT9WtQU,Vineyard Hospital,10154,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,5
Kenya,Kiambu County,Thika Town Sub County,Hospital Ward,Vineyard Hospital,RcrmlT9WtQU,Vineyard Hospital,10154,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,12
Kenya,Kwale County,Samburu Sub County,Mackinon Road Ward,Vinyunduni Dispensary,Fe3ZlCt7bvZ,Vinyunduni Dispensary,21696,"The facility is located along kinango samburu road .on the left side of malomani market on your way to samburu.it is makamini location,vinyunduni sublocation",ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,54
Kenya,Kilifi County,Kilifi South Sub County,Junju Ward,Vipingo Rural Demonstration Health Centre,hCnhN2p6C9T,Vipingo Rural Demonstration Health Centre,11881,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,1385
Kenya,Kilifi County,Kilifi South Sub County,Junju Ward,Vipingo Rural Demonstration Health Centre,hCnhN2p6C9T,Vipingo Rural Demonstration Health Centre,11881,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,20
Kenya,Kilifi County,Kilifi South Sub County,Junju Ward,Vipingo Rural Demonstration Health Centre,hCnhN2p6C9T,Vipingo Rural Demonstration Health Centre,11881,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,40
Kenya,Kilifi County,Kilifi South Sub County,Junju Ward,Vipingo Rural Demonstration Health Centre,hCnhN2p6C9T,Vipingo Rural Demonstration Health Centre,11881,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,40
Kenya,Kilifi County,Kaloleni Sub County,Mwanamwinga Ward,Viragoni Dispensary,m7UbpJjPOIj,Viragoni Dispensary,17689,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,186
Kenya,Muranga County,Muranga South Sub County,Nginda Ward,Virgin Hospital,S3aqQ2g1Rb7,Virgin Hospital,20945,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,9
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Virhembe Nursing Home,oRbDEjHUl6c,Virhembe Nursing Home,20175,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,111
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Virhembe Nursing Home,oRbDEjHUl6c,Virhembe Nursing Home,20175,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Virhembe Nursing Home,oRbDEjHUl6c,Virhembe Nursing Home,20175,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,3
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Virhembe Nursing Home,oRbDEjHUl6c,Virhembe Nursing Home,20175,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,4
Kenya,Kilifi County,Kaloleni Sub County,Kaloleni Ward,Vishakani Dispensary,iiAqayBXPQh,Vishakani Dispensary,16190,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,502
Kenya,Kilifi County,Kaloleni Sub County,Kaloleni Ward,Vishakani Dispensary,iiAqayBXPQh,Vishakani Dispensary,16190,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Kilifi County,Kaloleni Sub County,Kaloleni Ward,Vishakani Dispensary,iiAqayBXPQh,Vishakani Dispensary,16190,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,4
Kenya,Kilifi County,Kaloleni Sub County,Kaloleni Ward,Vishakani Dispensary,iiAqayBXPQh,Vishakani Dispensary,16190,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,4
Kenya,Kirinyaga County,Kirinyaga Central Sub County,Mutira Ward,Vision Medical Centre (Kagumo),wkEk6rkly7g,Vision Medical Centre (Kagumo),24269,Next to Kenol Petrol Station Kagumo Town,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,20
Kenya,Kilifi County,Ganze Sub County,Sokoke Ward,Vitengeni Health Centre,u6txfT5EKDc,Vitengeni Health Centre,11883,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,375
Kenya,Kilifi County,Ganze Sub County,Sokoke Ward,Vitengeni Health Centre,u6txfT5EKDc,Vitengeni Health Centre,11883,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Vitsangalaweni Dispensary,nTLGF3pu49r,Vitsangalaweni Dispensary,11884,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,398
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Vitsangalaweni Dispensary,nTLGF3pu49r,Vitsangalaweni Dispensary,11884,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,2
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Vitsangalaweni Dispensary,nTLGF3pu49r,Vitsangalaweni Dispensary,11884,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,6
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Vitsangalaweni Dispensary,nTLGF3pu49r,Vitsangalaweni Dispensary,11884,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,7
Kenya,Makueni County,Kibwezi West Sub County,Nguu/Masumba Ward,Vololo Health Centre,TGG4sEdieLN,Vololo Health Centre,17442,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,91
Kenya,Kitui County,Kitui East Sub County,Voo/Kyamatu Ward,Voo Health Centre,P9lu0YWUXdu,Voo Health Centre,12836,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,152
Kenya,Kitui County,Kitui East Sub County,Voo/Kyamatu Ward,Voo Health Centre,P9lu0YWUXdu,Voo Health Centre,12836,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Vuyika Dispensary,rH0fGhtYgxt,Vuyika Dispensary,22191,"An out patient, GOK Dispensary.",ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,110
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Vuyika Dispensary,rH0fGhtYgxt,Vuyika Dispensary,22191,"An out patient, GOK Dispensary.",nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Vuyika Dispensary,rH0fGhtYgxt,Vuyika Dispensary,22191,"An out patient, GOK Dispensary.",oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,2
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Vuyika Dispensary,rH0fGhtYgxt,Vuyika Dispensary,22191,"An out patient, GOK Dispensary.",qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Kwale County,Lunga Lunga Sub County,Pongwe/Kikokeni Ward,Vwivwini Dispensary,A2KoM7Hca7w,Vwivwini Dispensary,23133,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,55
Kenya,Kwale County,Matuga Sub County,Tsimba Golini Ward,Vyongwani Dispensary,khbVI9AHqV9,Vyongwani Dispensary,11887,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,70
Kenya,Kwale County,Matuga Sub County,Tsimba Golini Ward,Vyongwani Dispensary,khbVI9AHqV9,Vyongwani Dispensary,11887,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,4
Kenya,Kwale County,Matuga Sub County,Tsimba Golini Ward,Vyongwani Dispensary,khbVI9AHqV9,Vyongwani Dispensary,11887,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,8
Kenya,Machakos County,Mwala Sub County,Masii Ward,Vyulya Dispensary,xcPoUmNUMhX,Vyulya Dispensary,12837,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,72
Kenya,Machakos County,Mwala Sub County,Masii Ward,Vyulya Dispensary,xcPoUmNUMhX,Vyulya Dispensary,12837,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Machakos County,Mwala Sub County,Masii Ward,Vyulya Dispensary,xcPoUmNUMhX,Vyulya Dispensary,12837,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,2
Kenya,Machakos County,Mwala Sub County,Masii Ward,Vyulya Dispensary,xcPoUmNUMhX,Vyulya Dispensary,12837,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,2
Kenya,Kwale County,Matuga Sub County,Waa Ng'ombeni Ward,Waa Dispensary,O6vTdQ8hQL1,Waa Dispensary,11888,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,183
Kenya,Kwale County,Matuga Sub County,Waa Ng'ombeni Ward,Waa Dispensary,O6vTdQ8hQL1,Waa Dispensary,11888,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Kwale County,Matuga Sub County,Waa Ng'ombeni Ward,Waa Dispensary,O6vTdQ8hQL1,Waa Dispensary,11888,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,6
Kenya,Kwale County,Matuga Sub County,Waa Ng'ombeni Ward,Waa Dispensary,O6vTdQ8hQL1,Waa Dispensary,11888,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,6
Kenya,Embu County,Mwea Sub County,Mwea Ward,Wachoro Dispensary,L4GDNxHEvSK,Wachoro Dispensary,12838,Dispensary,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,111
Kenya,Embu County,Mwea Sub County,Mwea Ward,Wachoro Dispensary,L4GDNxHEvSK,Wachoro Dispensary,12838,Dispensary,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
Kenya,Embu County,Mwea Sub County,Mwea Ward,Wachoro Dispensary,L4GDNxHEvSK,Wachoro Dispensary,12838,Dispensary,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Embu County,Mwea Sub County,Mwea Ward,Wachoro Dispensary,L4GDNxHEvSK,Wachoro Dispensary,12838,Dispensary,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Siaya County,Gem Sub County,West Gem Ward,Wagai Health Centre,igio73d1icL,Wagai Health Centre,16792,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,340
Kenya,Siaya County,Gem Sub County,West Gem Ward,Wagai Health Centre,igio73d1icL,Wagai Health Centre,16792,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Siaya County,Gem Sub County,West Gem Ward,Wagai Health Centre,igio73d1icL,Wagai Health Centre,16792,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,25
Kenya,Siaya County,Gem Sub County,West Gem Ward,Wagai Health Centre,igio73d1icL,Wagai Health Centre,16792,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,25
Kenya,Wajir County,Wajir West Sub County,Ganyure/Wagalla Ward,Wagalla Health Centre,AOpLUrJHaZ0,Wagalla Health Centre,13449,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,205
Kenya,Wajir County,Wajir East Sub County,Wagberi Ward,Wagberi Dispensary,MslTHPhWjdt,Wagberi Dispensary,13450,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,58
Kenya,Siaya County,Rarieda Sub County,West Uyoma Ward,Wagoro Dispensary (Rarieda),SWsrrwl19XQ,Wagoro Dispensary (Rarieda),17438,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,19
Kenya,Siaya County,Rarieda Sub County,West Uyoma Ward,Wagoro Dispensary (Rarieda),SWsrrwl19XQ,Wagoro Dispensary (Rarieda),17438,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,3
Kenya,Siaya County,Rarieda Sub County,West Uyoma Ward,Wagoro Dispensary (Rarieda),SWsrrwl19XQ,Wagoro Dispensary (Rarieda),17438,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,9
Kenya,Siaya County,Rarieda Sub County,West Uyoma Ward,Wagoro Dispensary (Rarieda),SWsrrwl19XQ,Wagoro Dispensary (Rarieda),17438,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,9
Kenya,Homa Bay County,Karachuonyo Sub County,North Karachuonyo Ward,Wagwe Health Centre,cEJrVBkq5x3,Wagwe Health Centre,14168,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,170
Kenya,Homa Bay County,Karachuonyo Sub County,North Karachuonyo Ward,Wagwe Health Centre,cEJrVBkq5x3,Wagwe Health Centre,14168,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,4
Kenya,Homa Bay County,Karachuonyo Sub County,North Karachuonyo Ward,Wagwe Health Centre,cEJrVBkq5x3,Wagwe Health Centre,14168,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,22
Kenya,Homa Bay County,Karachuonyo Sub County,North Karachuonyo Ward,Wagwe Health Centre,cEJrVBkq5x3,Wagwe Health Centre,14168,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,22
Kenya,Muranga County,Mathioya Sub County,Kamacharia Ward,Wahundura Dispensary,Cz8yGjR80zW,Wahundura Dispensary,11152,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,62
Kenya,Muranga County,Mathioya Sub County,Kamacharia Ward,Wahundura Dispensary,Cz8yGjR80zW,Wahundura Dispensary,11152,,oZc8MNc0nLZ,MOH 731 Known Positive at 1st ANC HV02-10,Y18_HV02-10,1
Kenya,Muranga County,Mathioya Sub County,Kamacharia Ward,Wahundura Dispensary,Cz8yGjR80zW,Wahundura Dispensary,11152,,qSgLzXh46n9,MOH 731 Known Positive at 1st ANC HV02-03,Y18_HV02-03,1
Kenya,Makueni County,Mbooni Sub County,Waia-kako Ward,Waia Dispensary,nQKLZ7VNHr9,Waia Dispensary,17841,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,10
Kenya,Kitui County,Mwingi Central Sub County,Waita Ward,Waita Health Centre,wW1Dk31v6BI,Waita Health Centre,12839,,ETX9cUWF43c,MOH 731 Initial test at ANC HV02-04,Y18_HV02-04,367
Kenya,Kitui County,Mwingi Central Sub County,Waita Ward,Waita Health Centre,wW1Dk31v6BI,Waita Health Centre,12839,,nwXS5vxrrr7,MOH 731 Positive Results_ANC HV02-11,Y18_HV02-11,1
