orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,id,name,code,description,id,name,code,description,id,name,code,description,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,30,51,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,2,,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,17,59,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,15,32,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,23,56,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,14,40,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,3,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,19,62,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,17,35,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,3,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,23,41,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,20,36,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,19,26,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,2,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,28,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,71,80,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri Central Sub County,Rware Ward,Nyeri Town Health Centre,TjEcDV3ehDG,Nyeri Town Health Centre,Keipsl10905,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,62,104,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,7,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,1,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,2,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,2,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,5,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,38,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,7,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,2,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,50,172,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,28,23,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,2,1,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,37,190,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,21,24,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,33,203,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,22,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,3,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,36,180,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,24,23,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,22,104,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,13,15,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,22,56,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,19,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,26,43,
Kenya,Nyeri County,Nyeri South Sub County,Iria-ini Ward,Othaya Sub-District Hospital,aG5a9dHufcv,Othaya Sub-District Hospital,Keipsl10922,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,36,48,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,2,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,2,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,3,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,4,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,6,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,25,16,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,11,8,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,38,33,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,24,20,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,39,24,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,18,22,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,31,25,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,17,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,19,15,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,13,12,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,13,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,11,9,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,31,32,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Outspan Hospital,d8pG2UUKPZg,Outspan Hospital,Keipsl10924,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,49,66,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,2,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,4,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,14,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,7,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,12,36,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,6,22,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,6,27,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,10,
Kenya,Nyeri County,Kieni East Sub County,Thegu River Ward,Ruguru Community Health Centre,COq7X5Jv3ch,Ruguru Community Health Centre,Keipsl18013,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,18,
