created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,category,DATIM_Disag_ID,indicators,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2021-10-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,Jbu4if6gtDp,TX_CURR,Hyvw9VnZ2ch.tEMe0224zlP,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2022-05-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.YDzeLL6xf5o,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",46,5,0.0018573551263001485,0.036418727966669576,41
2022-08-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",48,7,0.002600297176820208,0.06618938268269618,41
2022-07-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",47,12,0.004457652303120356,0.18132822927947212,35
2021-10-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",102,23,0.008543833580980683,0.31441307578008915,79
2022-08-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",30,7,0.002600297176820208,0.09838962290671056,23
2022-02-01,Magwagwa Health Centre,Magwagwa Ward,Nyamira North Sub County,Nyamira County,fgKTzsc9pph,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",26,3,0.001114413075780089,0.023056822257519084,23
2022-03-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",38,7,0.002600297176820208,0.08089813438996202,31
2022-06-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",65,6,0.002228826151560178,0.03767030115312977,59
2021-11-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",30,6,0.002228826151560178,0.07429420505200593,24
2022-01-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.J8fGj3Iefbc,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",64,8,0.0029717682020802376,0.06603929337956084,56
2022-04-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.i1yTaswn4qW,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",37,1,0.0003714710252600297,0.001955110659263314,36
2022-07-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.N9EXA1gNh16,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",39,1,0.0003714710252600297,0.0018573551263001487,38
2021-10-01,Gietai (AIC) Dispensary,Itibo Ward,Nyamira North Sub County,Nyamira County,RsiWBZOvwow,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.VdMgEQkOtuV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",61,2,0.0007429420505200594,0.004717092384254345,59
2022-04-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",111,13,0.0048291233283803865,0.10125581172410487,98
2022-06-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",46,6,0.002228826151560178,0.05143444965138873,40
2022-03-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.J8fGj3Iefbc,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",111,12,0.004457652303120356,0.08697858152429964,99
2021-11-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.VdMgEQkOtuV,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",103,8,0.0029717682020802376,0.04283629840836379,95
2022-01-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.i1yTaswn4qW,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",43,3,0.001114413075780089,0.014535822727566379,40
2021-12-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.yWgBf6UOK8d,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",103,2,0.0007429420505200594,0.0028302554305526077,101
2022-08-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.ay6Bp2UGIE5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",119,2,0.0007429420505200594,0.002456006778578709,117
2021-10-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.N9EXA1gNh16,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",39,3,0.001114413075780089,0.015920186796858415,36
2021-12-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.lNnwcd2RT4K,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",41,1,0.0003714710252600297,0.0017689096440953794,40
2022-03-01,Ikonge Dispensary,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,kTrvZAjAcnU,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.Yy619I6uuTP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",46,1,0.0003714710252600297,0.0015807277670639563,45
2022-08-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",93,11,0.004086181277860327,0.08643845010858385,82
2021-12-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,3,0.001114413075780089,0.11144130757800891,0
2022-05-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,Jbu4if6gtDp,TX_CURR,Hyvw9VnZ2ch.tEMe0224zlP,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,3,0.001114413075780089,0.08915304606240713,-1
2022-02-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",8,4,0.0014858841010401188,0.09905894006934125,4
2022-06-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",35,3,0.001114413075780089,0.017595995933369826,32
2021-12-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2022-08-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",3,2,0.0007429420505200594,0.05943536404160476,1
2022-05-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",95,12,0.004457652303120356,0.09998472455597061,83
2022-03-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",32,6,0.002228826151560178,0.0703839837334793,26
2021-10-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",40,4,0.0014858841010401188,0.027016074564365798,36
2022-08-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",35,4,0.0014858841010401188,0.030479673867489617,31
2021-11-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",95,19,0.007057949479940565,0.23526498266468548,76
2022-03-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",94,13,0.0048291233283803865,0.11734318368027107,81
2021-12-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.J8fGj3Iefbc,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",95,9,0.0033432392273402673,0.05786375585781232,86
2022-01-01,Bosiango Health Centre,Bogichora Ward,Nyamira Sub County,Nyamira County,mZ5dBUXvXqh,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.i1yTaswn4qW,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",33,4,0.0014858841010401188,0.032127223806272844,29
2022-04-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2022-01-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",29,4,0.0014858841010401188,0.03602143275248773,25
2022-06-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,Jbu4if6gtDp,TX_CURR,Hyvw9VnZ2ch.tEMe0224zlP,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,2,0.0007429420505200594,0.04952947003467063,-1
2022-07-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",11,1,0.0003714710252600297,0.006191183754333828,10
2021-10-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",31,4,0.0014858841010401188,0.033963065166631286,27
2022-04-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,1,0.0003714710252600297,0.024764735017335313,1
2021-10-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,1,0.0003714710252600297,0.024764735017335313,1
2022-06-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",31,5,0.0018573551263001485,0.0515931979527819,26
2021-11-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.YDzeLL6xf5o,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",7,2,0.0007429420505200594,0.03301964668978042,5
2022-07-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",31,6,0.002228826151560178,0.07228625356411389,25
2022-05-01,Magombo Community Dispensary,Magombo Ward,Manga Sub County,Nyamira County,FcIvchcbwUH,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",10,1,0.0003714710252600297,0.0067540186410914495,9
2022-08-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",3,3,0.001114413075780089,0.11144130757800891,0
2021-10-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,e93GKJTHKAX,TX_CURR,Hyvw9VnZ2ch.NCnIv37EwU1,MOH 731 On ART_20-24(M) HV03-034,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",2,2,0.0007429420505200594,0.07429420505200594,0
2022-06-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",3,3,0.001114413075780089,0.11144130757800891,0
2022-03-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,Jbu4if6gtDp,TX_CURR,Hyvw9VnZ2ch.tEMe0224zlP,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2022-01-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,0.0003714710252600297,0.03714710252600297,0
2021-12-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",41,5,0.0018573551263001485,0.04037728535435105,36
2022-06-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,oOOnacUi9Jm,TX_CURR,Hyvw9VnZ2ch.LpnJL4zZxRH,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",3,3,0.001114413075780089,0.11144130757800891,0
2022-03-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",45,9,0.0033432392273402673,0.11144130757800891,36
2022-01-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",15,1,0.0003714710252600297,0.0046433878157503715,14
2022-04-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.XcW5HWccYYZ,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",14,2,0.0007429420505200594,0.018573551263001486,12
2022-07-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zouTxRQ0kXP,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",15,3,0.001114413075780089,0.037147102526002965,12
2022-06-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.hRq4baaUamW,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",44,5,0.0018573551263001485,0.0379052066591867,39
2022-08-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.PEXIFVXGP9S,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",40,8,0.0029717682020802376,0.09905894006934125,32
2022-06-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.zUjkTTlva36,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",13,1,0.0003714710252600297,0.005306728932286138,12
2021-12-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.i1yTaswn4qW,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",14,2,0.0007429420505200594,0.018573551263001486,12
2022-01-01,Girango Dispensary,Gachuba Ward,Masaba North Sub County,Nyamira County,IrAwqGGDUVy,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.J8fGj3Iefbc,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",41,4,0.0014858841010401188,0.026415717351824335,37
2022-06-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,AQsTt7jtKbt,TX_CURR,Hyvw9VnZ2ch.QqlHrg6f0Sm,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",3,2,0.0007429420505200594,0.05943536404160476,1
2022-08-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,EhZQp3PTA3C,TX_CURR,Hyvw9VnZ2ch.LyXZybq6Sjf,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",8,4,0.0014858841010401188,0.09905894006934125,4
2022-01-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,GSEmLUnrvzj,TX_CURR,Hyvw9VnZ2ch.AG0milXShQM,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,1,0.0003714710252600297,0.018573551263001486,2
2021-12-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.zqARzn2wVj5,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",62,6,0.002228826151560178,0.039332226204003146,56
2022-03-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,yNCUlEYkmyA,TX_CURR,Hyvw9VnZ2ch.Vi8sd7mvZW4,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",64,6,0.002228826151560178,0.038208448312460196,58
2022-04-01,Machururiati Dispensary,Gesima Ward,Masaba North Sub County,Nyamira County,zwIF2bQgFlO,pR7VzBydoj3,TX_CURR,Hyvw9VnZ2ch.y9LP85d8t4b,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",21,2,0.0007429420505200594,0.012920731313392338,19
