"id","organisationunitid","MOH_FacilityID","uid","mflcode","facility","level","ward","subcounty","county","MOH_IndicatorCode","inndicator","Value","Period","created_at","updated_at"
751,"24680",XdmsyjZT77E,pR7VzBydoj3,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"259","202201",,
752,"24680",XdmsyjZT77E,e93GKJTHKAX,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"7","202205",,
753,"24680",XdmsyjZT77E,EhZQp3PTA3C,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"5","202205",,
754,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202202",,
755,"24680",XdmsyjZT77E,GSEmLUnrvzj,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"5","202111",,
756,"24680",XdmsyjZT77E,wbJOu4h2SSz,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202204",,
757,"24680",XdmsyjZT77E,e93GKJTHKAX,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"9","202201",,
758,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"4","202206",,
759,"24680",XdmsyjZT77E,EhZQp3PTA3C,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"5","202204",,
760,"24680",XdmsyjZT77E,AQsTt7jtKbt,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"4","202202",,
761,"24680",XdmsyjZT77E,GSEmLUnrvzj,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"3","202205",,
762,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"4","202207",,
763,"24680",XdmsyjZT77E,pR7VzBydoj3,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"258","202206",,
764,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"1","202201",,
765,"24680",XdmsyjZT77E,GSEmLUnrvzj,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"5","202112",,
766,"24680",XdmsyjZT77E,Jbu4if6gtDp,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202112",,
767,"24680",XdmsyjZT77E,e93GKJTHKAX,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202206",,
768,"24680",XdmsyjZT77E,wbJOu4h2SSz,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"7","202203",,
769,"24680",XdmsyjZT77E,wbJOu4h2SSz,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202111",,
770,"24680",XdmsyjZT77E,AQsTt7jtKbt,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"4","202207",,
771,"24680",XdmsyjZT77E,yNCUlEYkmyA,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"129","202111",,
772,"24680",XdmsyjZT77E,Jbu4if6gtDp,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202204",,
773,"24680",XdmsyjZT77E,GSEmLUnrvzj,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"4","202204",,
774,"24680",XdmsyjZT77E,yNCUlEYkmyA,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"147","202201",,
775,"24680",XdmsyjZT77E,Jbu4if6gtDp,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202206",,
776,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"3","202204",,
777,"24680",XdmsyjZT77E,EhZQp3PTA3C,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"8","202112",,
778,"24680",XdmsyjZT77E,EhZQp3PTA3C,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"6","202203",,
779,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202204",,
780,"24787",VzKk9IOkE2W,AQsTt7jtKbt,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"4","202201",,
781,"24787",VzKk9IOkE2W,yNCUlEYkmyA,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"182","202206",,
782,"24787",VzKk9IOkE2W,EhZQp3PTA3C,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"20","202203",,
783,"24787",VzKk9IOkE2W,oOOnacUi9Jm,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202110",,
784,"24787",VzKk9IOkE2W,EhZQp3PTA3C,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"29","202208",,
785,"24787",VzKk9IOkE2W,yNCUlEYkmyA,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"134","202110",,
786,"24787",VzKk9IOkE2W,oOOnacUi9Jm,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202204",,
787,"24787",VzKk9IOkE2W,AQsTt7jtKbt,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"6","202206",,
788,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"50","202204",,
789,"24787",VzKk9IOkE2W,oOOnacUi9Jm,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202201",,
790,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202110",,
791,"24787",VzKk9IOkE2W,wbJOu4h2SSz,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202111",,
792,"24787",VzKk9IOkE2W,AQsTt7jtKbt,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"4","202204",,
793,"24787",VzKk9IOkE2W,yNCUlEYkmyA,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"146","202203",,
794,"24787",VzKk9IOkE2W,oOOnacUi9Jm,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202206",,
795,"24787",VzKk9IOkE2W,EhZQp3PTA3C,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"20","202112",,
796,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"45","202111",,
797,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"49","202202",,
798,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202206",,
799,"24787",VzKk9IOkE2W,EhZQp3PTA3C,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"28","202206",,
800,"24787",VzKk9IOkE2W,AQsTt7jtKbt,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"6","202207",,
801,"24787",VzKk9IOkE2W,EhZQp3PTA3C,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"22","202205",,
802,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"45","202110",,
803,"24787",VzKk9IOkE2W,oOOnacUi9Jm,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202207",,
804,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"48","202201",,
805,"24787",VzKk9IOkE2W,wbJOu4h2SSz,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202205",,
806,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202202",,
807,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"7","202207",,
808,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202201",,
809,"24787",VzKk9IOkE2W,wbJOu4h2SSz,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202204",,
810,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"52","202207",,
811,"24787",VzKk9IOkE2W,yNCUlEYkmyA,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"138","202112",,
812,"24787",VzKk9IOkE2W,oOOnacUi9Jm,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202202",,
813,"24787",VzKk9IOkE2W,AQsTt7jtKbt,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"4","202202",,
814,"24787",VzKk9IOkE2W,yNCUlEYkmyA,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"146","202204",,
815,"24787",VzKk9IOkE2W,AQsTt7jtKbt,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"1","202110",,
816,"24787",VzKk9IOkE2W,wbJOu4h2SSz,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202112",,
817,"24787",VzKk9IOkE2W,e93GKJTHKAX,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"7","202208",,
818,"24787",VzKk9IOkE2W,pR7VzBydoj3,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"52","202208",,
819,"24787",VzKk9IOkE2W,wbJOu4h2SSz,"11533",Madogo Health Centre,"5",Madogo Ward,Bura Sub County,Tana River County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202203",,
820,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202203",,
821,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202112",,
822,"31915",LUgqcwSvTS4,wbJOu4h2SSz,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"12","202206",,
823,"31915",LUgqcwSvTS4,pR7VzBydoj3,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"207","202112",,
824,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"25","202202",,
825,"31915",LUgqcwSvTS4,SJL4k6Gl53C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202110",,
826,"31915",LUgqcwSvTS4,yNCUlEYkmyA,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"373","202205",,
827,"31915",LUgqcwSvTS4,oOOnacUi9Jm,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"18","202208",,
828,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"22","202111",,
829,"31915",LUgqcwSvTS4,yNCUlEYkmyA,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"378","202208",,
830,"31915",LUgqcwSvTS4,GSEmLUnrvzj,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"13","202112",,
831,"31915",LUgqcwSvTS4,GSEmLUnrvzj,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"14","202203",,
832,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202208",,
833,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202206",,
834,"31915",LUgqcwSvTS4,wbJOu4h2SSz,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"10","202110",,
835,"31915",LUgqcwSvTS4,wbJOu4h2SSz,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"13","202203",,
836,"31915",LUgqcwSvTS4,Jbu4if6gtDp,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"11","202111",,
837,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"28","202204",,
838,"31915",LUgqcwSvTS4,SJL4k6Gl53C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202112",,
839,"31915",LUgqcwSvTS4,oOOnacUi9Jm,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"16","202203",,
840,"31915",LUgqcwSvTS4,pR7VzBydoj3,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"218","202203",,
841,"31915",LUgqcwSvTS4,pR7VzBydoj3,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"221","202206",,
842,"31915",LUgqcwSvTS4,oOOnacUi9Jm,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"18","202206",,
843,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"29","202207",,
844,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202205",,
845,"31915",LUgqcwSvTS4,wbJOu4h2SSz,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"12","202208",,
846,"31915",LUgqcwSvTS4,pR7VzBydoj3,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"218","202205",,
847,"31915",LUgqcwSvTS4,AQsTt7jtKbt,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"14","202206",,
848,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"28","202208",,
849,"31915",LUgqcwSvTS4,GSEmLUnrvzj,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"13","202111",,
850,"31915",LUgqcwSvTS4,pR7VzBydoj3,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"218","202204",,
851,"31915",LUgqcwSvTS4,yNCUlEYkmyA,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"367","202202",,
852,"31915",LUgqcwSvTS4,Jbu4if6gtDp,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"7","202207",,
853,"31915",LUgqcwSvTS4,AQsTt7jtKbt,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"12","202112",,
854,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202204",,
855,"31915",LUgqcwSvTS4,wbJOu4h2SSz,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"11","202201",,
856,"31915",LUgqcwSvTS4,oOOnacUi9Jm,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"17","202205",,
857,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"27","202203",,
858,"31915",LUgqcwSvTS4,EhZQp3PTA3C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"23","202110",,
859,"31915",LUgqcwSvTS4,oOOnacUi9Jm,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"15","202112",,
860,"31915",LUgqcwSvTS4,Jbu4if6gtDp,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"11","202110",,
861,"31915",LUgqcwSvTS4,Jbu4if6gtDp,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"7","202208",,
862,"31915",LUgqcwSvTS4,Jbu4if6gtDp,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"9","202202",,
863,"31915",LUgqcwSvTS4,yNCUlEYkmyA,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"365","202201",,
864,"31915",LUgqcwSvTS4,GSEmLUnrvzj,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"14","202202",,
865,"31915",LUgqcwSvTS4,SJL4k6Gl53C,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202111",,
866,"31915",LUgqcwSvTS4,yNCUlEYkmyA,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"374","202207",,
867,"31915",LUgqcwSvTS4,GSEmLUnrvzj,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"13","202208",,
868,"31915",LUgqcwSvTS4,wbJOu4h2SSz,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"12","202207",,
869,"31915",LUgqcwSvTS4,GSEmLUnrvzj,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"12","202110",,
870,"31915",LUgqcwSvTS4,AQsTt7jtKbt,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"13","202205",,
871,"31915",LUgqcwSvTS4,e93GKJTHKAX,"13590",Got Matar Health Centre,"5",Yimbo East Ward,Bondo Sub County,Siaya County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"5","202207",,
