id,organisationunitid,MOH_FacilityID,uid,mflcode,facility,level,ward,subcounty,county,MOH_IndicatorCode,inndicator,Value,Period,created_at,updated_at
57218,32404,hcF52HKSsCR,GSEmLUnrvzj,14135,Suna Rabuor Dispensary,5,Kwa Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,10,202110,,
57309,32434,FpS8TixqWn4,GSEmLUnrvzj,17039,Ombo Kowiti Dispensary,5,Central Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
61856,32409,UY3IInX1rgt,GSEmLUnrvzj,16279,Yago Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
61875,32420,WG7O02P8x4T,GSEmLUnrvzj,13532,Dede Health Centre,5,West Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,22,202110,,
65996,31656,atumVmDAZzs,GSEmLUnrvzj,13666,Kemera (SDA) Dispensary,5,Kamera Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
70971,31652,FRCpdcj6qow,GSEmLUnrvzj,13557,Gekano Health Centre,5,Magombo Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
71962,32421,naa6PTuNZM4,GSEmLUnrvzj,13635,Jevros Clinic,5,North Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
71987,32432,WlgH5Q5Y6kZ,GSEmLUnrvzj,13885,Nyakuru Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,9,202110,,
72050,32475,OHZYEciQDBh,GSEmLUnrvzj,13936,St Joseph's Nyansiongo Health Centre,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
77034,32462,toOGtwnm0oz,GSEmLUnrvzj,13692,Kijauri Sub County Hospital,5,Nyansiongo Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,8,202110,,
81857,32427,LGgFPRuWpws,GSEmLUnrvzj,13778,Mariwa Health Centre,5,South Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,18,202110,,
82002,32448,DDiNOmleakD,GSEmLUnrvzj,17051,Siruti Dispensary,5,West Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,9,202110,,
82716,34866,suwoJuHlA2b,GSEmLUnrvzj,10251,Gichira Health Centre,5,Aguthi-gaaki Ward,Tetu Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
86072,31654,TjAizB1Q3zr,GSEmLUnrvzj,13566,Getare Health Centre,5,Kamera Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
86853,32334,Sv7XZqXiyCP,GSEmLUnrvzj,13909,Nyametaburo Health Centre,5,Mokerero Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
86937,32435,pS72TtLnCvM,GSEmLUnrvzj,13988,Ongito Dispensary,5,North Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,8,202110,,
86967,32436,ImG6wgclN06,GSEmLUnrvzj,13989,Ongo Sub County Hospital,5,South Kamagambo Ward,Rongo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,29,202110,,
86970,32441,EVf9vo84kFZ,GSEmLUnrvzj,14009,Oyani Sub County Hospital,5,East Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,23,202110,,
87688,34776,t0urLsXfeXM,GSEmLUnrvzj,16816,Narumoru Catholic Dispensary,5,Naromoru/Kiamathaga Ward,Kieni East Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
90678,23335,YiIhC0XhFIq,GSEmLUnrvzj,14048,Riechieri Health Centre,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
90986,31657,BpQOavntuoE,GSEmLUnrvzj,13684,Kiangoso Health Centre,5,Kamera Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
92046,32333,fzoNOK6Nrqc,GSEmLUnrvzj,13907,Nyamekongoroto Health Centre,5,Masaba Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
92065,32335,kmEXAwkvnDQ,GSEmLUnrvzj,13927,Nyangoge Health Centre,5,Tagare Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
92332,32418,ZBtoRProc6e,GSEmLUnrvzj,13492,Awendo Sub County Hospital,5,Central Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,40,202110,,
95439,36261998,xlyp7x7YAGK,GSEmLUnrvzj,20292,Kiomara Dispensary,5,Bokeira Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
95514,23055,BB8Fv5gv7SE,GSEmLUnrvzj,13628,Itibo Mission Health Centre,5,Itibo Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
95573,23301,r8x9znndcXD,GSEmLUnrvzj,16281,Getiesi Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
95601,23317,SWDBkgq9Eqe,GSEmLUnrvzj,13791,Matongo Health Centre,5,Bokeira Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
95640,23318,IbIpYe5FyiE,GSEmLUnrvzj,13820,Mokomoni Health Centre,5,Kiabonyoru Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
97180,32344,orKDpItM56v,GSEmLUnrvzj,13467,Agenga Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,10,202110,,
97290,32356,LPKh4nXw3jE,GSEmLUnrvzj,16269,Kipingi Dispensary,5,Kanyasa Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
97538,32407,jSsqGE88rMQ,GSEmLUnrvzj,14170,Wath Onger Health Center,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,24,202110,,
97585,32437,DmDKo97EhtM,GSEmLUnrvzj,13997,Osogo Dispensary,5,West Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,10,202110,,
97596,32438,nNxsnNursRY,GSEmLUnrvzj,13998,Otacho Dispensary,5,Central Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
100563,23299,z1cwlRDg4i1,GSEmLUnrvzj,13549,Esianyi Dispensary,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
101013,31668,Qua0FhXY1Ud,GSEmLUnrvzj,13963,Ogango Dispensary,5,Manga Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
102140,32318,KpXqE32Rm1d,GSEmLUnrvzj,13713,Kombe Dispensary,5,Masaba Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
102275,32354,Z7ruKy2DyTa,GSEmLUnrvzj,13640,Kadem Tb & Leprosy Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,25,202110,,
102386,32374,JdqOvfWtH49,GSEmLUnrvzj,13844,Ndiwa Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,15,202110,,
102449,32387,FIDsgV3ezn0,GSEmLUnrvzj,13975,Olasi Dispensary,5,Kaler Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,17,202110,,
102692,32502,q1fSSC4w9pO,GSEmLUnrvzj,16266,Nyagancha Dispensary,5,Gachuba Ward,Masaba North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
105641,23329,mIhBcu4mJnr,GSEmLUnrvzj,16990,Nyansabakwa Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
106871,32345,ZjLUO5whjGS,GSEmLUnrvzj,13478,Aneko Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,6,202110,,
106919,32358,WPhMyqa7tMP,GSEmLUnrvzj,16270,Kombato Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,6,202110,,
106930,32362,YFSNlKvGVDj,GSEmLUnrvzj,13741,Lwanda Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,11,202110,,
106943,32380,mvhjOGeHZbK,GSEmLUnrvzj,13919,Nyandago Koweru Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,9,202110,,
107067,32443,I2z6MT7pHrX,GSEmLUnrvzj,14032,Ranen (SDA) Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
107494,34764,PkV1xXi0vse,GSEmLUnrvzj,10750,Mother Elizabeth Mugunda Dispensary,5,Mugunda Ward,Kieni West Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,8,202110,,
110649,23337,k1Xa3QbdWWB,GSEmLUnrvzj,14065,Samora Medical Centre,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
111056,31663,YVbnjQr0hoD,GSEmLUnrvzj,13924,Nyangena Sub County Hospital,5,Kamera Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,10,202110,,
111861,34864,JWSHmk8XVoB,GSEmLUnrvzj,10249,Gichiche Health Centre,5,Chinga Ward,Nyeri South Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
117017,32400,JJHQ16uTrPX,GSEmLUnrvzj,14103,St Camillus Mission Hospital,5,Kachien'g Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,53,202110,,
125778,23721,xt2lltkTLza,GSEmLUnrvzj,13858,Ntimaru Sub County Hospital,5,Ntimaru West Ward,Kuria East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
131973,32373,SPfT81d1gVx,GSEmLUnrvzj,16273,Namba Kodero Dispensary,5,Macalder/Kanyarwanda Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,14,202110,,
132025,32402,Oa3osQS1OkN,GSEmLUnrvzj,14110,St Joseph Mission Hospital,5,Suna Central Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,52,202110,,
132067,32417,dWATcMI6XJL,GSEmLUnrvzj,17050,Angaga Dispensary,5,South Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
132119,32433,pJP2SYBe0bB,GSEmLUnrvzj,13900,Nyamasare Dispensary,5,North Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,12,202110,,
132208,32442,aCOEeeYEcsO,GSEmLUnrvzj,14019,Rabondo Dispensary,5,West Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,11,202110,,
135730,23336,BxTg2VumIKb,GSEmLUnrvzj,14053,Riongige Dispensary,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
137031,32450,gMhjxJKU9mM,GSEmLUnrvzj,14121,St Monica Rapogi Hospital,5,North Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,55,202110,,
141931,32408,dW7oScLnDy2,GSEmLUnrvzj,14173,Winjo Dispensary,5,Muhuru Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,9,202110,,
142613,34721,FA8zVLtGdHQ,GSEmLUnrvzj,10355,Island Farms Dispensary,5,Kabaru Ward,Kieni East Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202110,,
146863,32349,LYR8fhhFOaQ,GSEmLUnrvzj,16268,Diruma Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,6,202110,,
146927,32357,syMX95GoW0g,GSEmLUnrvzj,13706,Kituka Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,6,202110,,
146946,32359,MQcFGwW1QsE,GSEmLUnrvzj,13718,Kopanga Dispensary (CHAK),5,Wasimbete Ward,Suna West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,7,202110,,
147028,32425,FH1lPSOnK9z,GSEmLUnrvzj,13729,Kwoyo Kodalo Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,9,202110,,
150070,54400,Cm5Cyjgr17X,GSEmLUnrvzj,17344,Kolwal Dispensary,5,South Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
151933,32388,Uvv85m35TMs,GSEmLUnrvzj,16277,Ondong Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
156932,32355,NRf14PUD9xc,GSEmLUnrvzj,13656,Karungu Sub-County Hospital,5,Kachien'g Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,29,202110,,
160930,23330,sON080cYG4f,GSEmLUnrvzj,13935,Nyansangio Dispensary,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,6,202110,,
160965,23715,NoZjHcIDHGW,GSEmLUnrvzj,13663,Kegonga Sub County Hospital,5,Nyabasi East Ward,Kuria East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202110,,
161220,31653,tJVeZDtaAeT,GSEmLUnrvzj,13562,Gesure Health Centre (Manga),5,Manga Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
161932,32350,xa8ZMxIarv6,GSEmLUnrvzj,13576,Giribe Dispensary,5,Wasimbete Ward,Suna West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202110,,
162548,34902,S1eRslqZB2s,GSEmLUnrvzj,10476,Karaba Health Centre (Nyeri South),5,Gikondi Ward,Mukurweini Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202110,,
165861,23302,foKJoeEplXv,GSEmLUnrvzj,13572,Gianchore Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202110,,
326,23314,Hl0KZfBiE39,GSEmLUnrvzj,16989,Kiang'inda Health Centre,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
1378,32431,B8Y8xuk4MFf,GSEmLUnrvzj,17052,Ng'ong'a Dispensary,5,South Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202111,,
1481,32499,Kp2Kfseofdd,GSEmLUnrvzj,13678,Masaba District Hospital,5,Rigoma Ward,Masaba North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,24,202111,,
4096,411227,H8zbf1TS3qy,GSEmLUnrvzj,19928,Got Kachola Dispensary,5,Got Kachola Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,7,202111,,
6328,32372,cLo2mMOlSkq,GSEmLUnrvzj,13833,Muhuru Sub-County Hospital,5,Muhuru Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,21,202111,,
9533,2378868,B6t2Uc0FqSP,GSEmLUnrvzj,20141,Kenyenya Health Centre (Nyamira),5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
10133,23053,wvzZZaYO0Fm,GSEmLUnrvzj,13543,Embonga Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202111,,
10193,23311,wVKkAhozU17,GSEmLUnrvzj,16280,Kenyerere Health Centre (Nyamira),5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202111,,
10249,23324,o8IOlvEXsMe,GSEmLUnrvzj,13894,Nyamaiya Health Centre,5,Nyamaiya Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,13,202111,,
11108,32369,dOTpdQwrYeN,GSEmLUnrvzj,13805,Migori County Referral Hospital,5,Suna Central Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,76,202111,,
11219,32458,aqfZGfHVbn2,GSEmLUnrvzj,13626,Isoge Health Centre,5,Esise Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
11760,34758,gQOARcEQVeO,GSEmLUnrvzj,10700,Mary Immaculate Hospital (Nyeri North),5,Mweiga Ward,Kieni West Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
15212,23307,nQpfownNCBk,GSEmLUnrvzj,13614,Igena-Itambe Dispensary,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
16305,32463,PKjDudRnOeJ,GSEmLUnrvzj,13695,Kineni Dispensary,5,Esise Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,7,202111,,
16342,32471,eEVi7Ji3nke,GSEmLUnrvzj,13836,Mwongori Dispensary,5,Mekenene Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
19340,163557,XXfTejSDscY,GSEmLUnrvzj,18446,Nyanturago Health Centre (Nyamira),5,Bosamaro Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202111,,
20322,23316,fgKTzsc9pph,GSEmLUnrvzj,13756,Magwagwa Health Centre,5,Magwagwa Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
21228,32307,OQUMus9IsA1,GSEmLUnrvzj,13517,Bugumbe Health Centre,5,Tagare Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202111,,
21301,32429,leXuCmyYwWX,GSEmLUnrvzj,13850,Ngere Health Centre,5,East Kamagambo Ward,Rongo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,8,202111,,
25280,23308,kTrvZAjAcnU,GSEmLUnrvzj,13617,Ikonge Dispensary,5,Ekerenyo Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
25327,23712,fb6IuqPC7fr,GSEmLUnrvzj,13597,Gwitembe Health Centre,5,Ntimaru West Ward,Kuria East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
25634,31662,iYpP2OYAWcL,GSEmLUnrvzj,13905,Nyambaria Geke Dispensary,5,Magombo Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
26121,32351,G44EhGVs2FX,GSEmLUnrvzj,13582,God Jope Dispensary,5,God Jope Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,14,202111,,
26139,32368,q3Hiw70svzH,GSEmLUnrvzj,13804,Midoti Dispensary,5,Suna Central Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202111,,
26174,32390,G4FemD36hGF,GSEmLUnrvzj,13996,Osingo Dispensary,5,God Jope Ward,Suna East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,13,202111,,
29260,55545,W3TSKRwkyvs,GSEmLUnrvzj,17345,Ndege Oriedo Dispensary,5,East Kamagambo Ward,Rongo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
30303,23303,RsiWBZOvwow,GSEmLUnrvzj,13574,Gietai (AIC) Dispensary,5,Itibo Ward,Nyamira North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
31013,32339,nnQCgclxCj6,GSEmLUnrvzj,14144,Taranganya Dispensary,5,Bukira East Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202111,,
31048,32340,LFBf0WwBzaX,GSEmLUnrvzj,14149,Tisinye Health Centre,5,Gokeharaka/Getambwega Ward,Kuria East Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
31249,32424,aWpElDmioIw,GSEmLUnrvzj,13724,Kuja Dispensary,5,North Sakwa Ward,Awendo Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,9,202111,,
34079,54393,UlOy160zonh,GSEmLUnrvzj,17342,Midida Dispensary,5,West Kanyamkago Ward,Uriri Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,8,202111,,
35367,23325,HjL1sFQUDS0,GSEmLUnrvzj,13911,Nyamira Adventist Health Centre,5,Township Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
35433,23334,te66tg4yn7z,GSEmLUnrvzj,16981,Riakinaro Health Centre,5,Bonyamatuta Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
35646,31658,FcIvchcbwUH,GSEmLUnrvzj,17134,Magombo Community Dispensary,5,Magombo Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
36021,32406,sJHMc412zV6,GSEmLUnrvzj,16278,Thim Lich Dispensary,5,North Kadem Ward,Nyatike Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,8,202111,,
36772,35041,PjOTQQUb94v,GSEmLUnrvzj,11161,Wamagana Health Centre,5,Wamagana Ward,Tetu Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,5,202111,,
40207,22692,mZ5dBUXvXqh,GSEmLUnrvzj,13514,Bosiango Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,3,202111,,
40392,23331,KdMmUqXo3ZA,GSEmLUnrvzj,13964,Ogango Health Centre,5,Bogichora Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
40718,31672,XKVPZ47BC5b,GSEmLUnrvzj,14151,Tombe Health Centre,5,Manga Ward,Manga Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,4,202111,,
40982,32325,sDgMJ46sG5P,GSEmLUnrvzj,16721,Mogori-Komasimo Health Centre,5,Masaba Ward,Kuria West Sub County,Migori County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
41055,32491,IrAwqGGDUVy,GSEmLUnrvzj,13575,Girango Dispensary,5,Gachuba Ward,Masaba North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
41180,32506,SlWsYkPHSxs,GSEmLUnrvzj,13917,Nyanchonori Dispensary,5,Rigoma Ward,Masaba North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
41711,34800,eQ411WldmOy,GSEmLUnrvzj,11124,Tumutumu (PCEA) Hospital,5,Kirimukuyu Ward,Mathira West Sub County,Nyeri County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,10,202111,,
44412,191939,qaTjMQMpHPq,GSEmLUnrvzj,13811,Miriri Dispensary,5,Gachuba Ward,Masaba North Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,2,202111,,
45478,23298,ZQT01wKQqiS,GSEmLUnrvzj,13544,Endiba Health Centre,5,Kiabonyoru Ward,Borabu Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,7,202111,,
45548,23328,pfefIJMcoRj,GSEmLUnrvzj,16988,Nyangweta Health Centre,5,Bosamaro Ward,Nyamira Sub County,Nyamira County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,1,202111,,
